PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
4564155;"Instalación Deportiva Municipal Básica Fuerte de Navidad";"";"";"Pista de baloncesto  Acceso libre.";"Cercanías: Maestra Justa Freire-Polideportivo Aluche (línea C5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70935ad152322110VgnVCM1000000b205a0aRCRD";"FUERTE DE NAVIDAD";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"435046";"4470307";"40.38082264416181";"-3.7651982360697307";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
6289003;"Instalación Deportiva Municipal Básica Gabriela Mistral";"";"";"Pista de baloncesto  Acceso libre.";"Metro: Lacoma (línea 7).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=989d6ddd521d4310VgnVCM2000000c205a0aRCRD";"ARROYO DEL MONTE";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28049";"2";"FUENTELARREINA";"8";"FUENCARRAL-EL PARDO";"437683";"4481905";"40.4855081729451";"-3.735278975476509";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
50135984;"Instalación Deportiva Municipal Básica Gainza";"";"";"Pista de baloncesto 2 pistas de pickleball Pista polideportiva Parque de calistenia 2 tenis mesa Pista de voleibol  Acceso controlado.";"Consulta los siguientes enlaces.";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0beca5e1b09a910VgnVCM100000891ecb1aRCRD";"GAINZA";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"438958";"4469227";"40.37139145339887";"-3.7190140936563703";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaVoleibol"
4556047;"Instalación Deportiva Municipal Básica Galeón";"";"";"2 pistas de baloncesto  Acceso libre.";"Metro: Alameda de Osuna (línea 5).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7aea0d17980e1110VgnVCM1000000b205a0aRCRD";"GALEON";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28042";"1";"ALAMEDA DE OSUNA";"21";"BARAJAS";"450323";"4478527";"40.45591483433643";"-3.585897770294804";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4664929;"Instalación Deportiva Municipal Básica García Tapia";"";"";"Campo de fútbol 11 tierra  Acceso libre.";"Metro: Artilleros (línea 9).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ba3fa5ace85110VgnVCM1000000b205a0aRCRD";"DOCTOR GARCIA TAPIA";"AVENIDA";"V";"113";"";"";"";"";"MADRID";"MADRID";"28030";"3";"MARROQUINA";"14";"MORATALAZ";"445459";"4473634";"40.41154005341027";"-3.6428284510152453";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
4579734;"Instalación Deportiva Municipal Básica Garrovillas";"";"";"Pista de patinaje 3 pistas de bolos y petanca Pista de chito  Acceso libre.";"Renfe: Las Águilas (línea C5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74cc19b4c3ea2110VgnVCM2000000c205a0aRCRD";"GARROVILLAS";"CALLE";"V";"13";"";"";"";"CUBIERTA P.A.R.";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"433935";"4470234";"40.38008442042399";"-3.7782820613549046";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
4580463;"Instalación Deportiva Municipal Básica General Millán Astray";"";"";"Pista polideportiva  Acceso libre.";"Renfe: Maestra Justa Freire - Polideportivo Aluche (línea C5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ea55ca87e2b2110VgnVCM1000000b205a0aRCRD";"GENERAL MILLAN ASTRAY";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434819";"4470223";"40.38005428359361";"-3.767872086917761";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4542915;"Instalación Deportiva Municipal Básica Glorieta Avenida San Luis";"";"";"Pista polideportiva  Acceso libre.";"Metro: Hortaleza (línea 4).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8bef12fa4f61110VgnVCM1000000b205a0aRCRD";"AÑASTRO";"CALLE";"V";"78";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"444104";"4480127";"40.46994575096491";"-3.6593653346261847";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
6331073;"Instalación Deportiva Municipal Básica Gran Vía de Hortaleza";"";"";"Pista de calva Pista de patinaje  Acceso libre.";"Consulta los siguientes enlaces.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4888d5397f9a5310VgnVCM2000000c205a0aRCRD";"GRAN VIA DE HORTALEZA";"AVENIDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"444075";"4479556";"40.4647876018932";"-3.6596724032712897";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
4556640;"Instalación Deportiva Municipal Básica Guadalajara";"";"";"Campo de fútbol 11 césped artificial 2 campos de fútbol 7 césped artificial Campo de minipitch  Acceso controlado.";"Metro: Alsacia (línea 2).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8add2414d35e1110VgnVCM1000000b205a0aRCRD";"GUADALAJARA";"AVENIDA";"V";"18";"";"";"";"";"MADRID";"MADRID";"28032";"4";"ARCOS";"20";"SAN BLAS-CANILLEJAS";"447526";"4474544";"40.41987080528728";"-3.618541389765612";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
4582856;"Instalación Deportiva Municipal Básica Hermanos Trueba";"";"";"2 pistas de baloncesto Pista de fútbol sala Pista de voleibol  Acceso libre.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eba13c5ea1db2110VgnVCM1000000b205a0aRCRD";"HERMANOS TRUEBA";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28018";"3";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"443772";"4470777";"40.38569029812835";"-3.6624581249928854";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaVoleibol"
50255967;"Instalación Deportiva Municipal Básica Hockey - Carlos del Coso";"";"";"Campo de hochey hierba césped artificial  Acceso controlado.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1687ae81096ec910VgnVCM100000891ecb1aRCRD";"POBLADOS";"AVENIDA";"V";"74";"";"";"";"PARQUE LAS CRUCES";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"435855";"4469959";"40.37775618398893";"-3.7556413071421293";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposHockey"
4549105;"Instalación Deportiva Municipal Básica Hogar del Ferroviario";"";"";"Campo de fútbol 7 tierra  Acceso libre.";"Metro: Estrella (línea 9).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4bed787f05d91110VgnVCM2000000c205a0aRCRD";"MANUEL MARIA ARRILLAGA";"CALLE";"V";"49";"";"";"";"COLONIA FERROVIARIOS";"MADRID";"MADRID";"28030";"5";"FONTARRON";"14";"MORATALAZ";"443880";"4473145";"40.40703010685965";"-3.6613940325856578";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
50243420;"Instalación Deportiva Municipal Básica Hontalbilla";"";"";"Pista polideportiva  Acceso libre.";"Metro: Fuencarral (línea 10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2decec1fc73bc910VgnVCM200000f921e388RCRD";"VILLACASTIN";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441487";"4482662";"40.4926022734084";"-3.690466966012916";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4659422;"Instalación Deportiva Municipal Básica Hornero";"";"";"Pista polideportiva  Acceso libre.";"Metro: Plaza Elíptica (líneas 6 y 11), Opañel (línea 6).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3000c904fba65110VgnVCM1000000b205a0aRCRD";"HORNERO";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438816";"4471079";"40.388066854406944";"-3.720863494080698";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4541383;"Instalación Deportiva Municipal Básica Huerta de la Salud";"";"";"Pista de baloncesto  Acceso libre.";"Metro: San Lorenzo (línea 4), Parque de Santa María (línea 4).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dcd3ced208a51110VgnVCM1000000b205a0aRCRD";"ALCOBENDAS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445553";"4480683";"40.47505435038131";"-3.642315547728054";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4542218;"Instalación Deportiva Municipal Básica Huerta del Obispo";"";"";"2 pistas de baloncesto Pista de patinaje  Acceso libre.";"Renfe: Puente Alcocer (línea C5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e1e00f058a61110VgnVCM1000000b205a0aRCRD";"PALOMARES";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28021";"1";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"439520";"4466514";"40.34699107075542";"-3.7121368916451236";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
4627943;"Instalación Deportiva Municipal Básica Illescas";"";"";"Pista fútbol sala 3 pistas de bolos y petanca  Acceso libre.";"Metro: Campamento (línea 5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcd8f1723a784110VgnVCM1000000b205a0aRCRD";"EXTREMADURA";"PASEO";"V";"363";"";"";"";"CUBIERTA P.A.R.";"MADRID";"MADRID";"28024";"4";"ALUCHE";"10";"LATINA";"435002";"4473948";"40.39727663517988";"-3.7659134453115457";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
4584299;"Instalación Deportiva Municipal Básica Imagen";"";"";"2 pistas de baloncesto  Acceso libre.";"Renfe: Entrevías (líneas C2, C7 y C8).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea338ad3672c2110VgnVCM1000000b205a0aRCRD";"IMAGEN";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28018";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443324";"4470523";"40.38336275152153";"-3.667713277656222";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4538608;"Instalación Deportiva Municipal Básica Isabel Patacón";"";"";"Pista de baloncesto Pista polideportiva  Acceso libre.";"Metro: Carabanchel Alto (línea 11).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3541ddee16b41110VgnVCM1000000b205a0aRCRD";"ISABEL PATACON";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436522";"4469131";"40.370342494449915";"-3.74770200409789";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
6297357;"Instalación Deportiva Municipal Básica Islas Jarvi";"";"";"Parque de calistenia  Acceso libre.";"Metro: Fuencarral (línea 10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10880f3daaa05310VgnVCM1000000b205a0aRCRD";"ISLAS JARVI";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441723";"4482618";"40.49222585667789";"-3.687675673773908";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Calistenia"
4538129;"Instalación Deportiva Municipal Básica Iván de Vargas";"";"";"Superficie: 800 m2   Equipamientos: pista polideportiva  Acceso libre.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a188ff806a41110VgnVCM1000000b205a0aRCRD";"IVAN DE VARGAS";"TRAVESIA";"V";"4";"";"";"";"CUBIERTA DEL P.A.R.";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"438545";"4472717";"40.40279748246847";"-3.724235302224272";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4538476;"Instalación Deportiva Municipal Básica Jacinto Verdaguer";"";"";"Superficie: 1.200 m2   Equipamientos:    Pista de baloncesto Pista de fútbol sala Pista de patinaje 2 tenis de mesa  Acceso libre.";"Metro: Marqués de Vadillo (línea 5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09f5db6d12b41110VgnVCM1000000b205a0aRCRD";"VERDAD";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"439213";"4471863";"40.39515386518453";"-3.71626444499237";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
4563440;"Instalación Deportiva Municipal Básica Jardines Alhambra";"";"";"Pista de baloncesto Pista de bolos y petanca Pista de chito Pista de minipitch Pista de patinaje  Acceso libre.";"Metro: Lucero (línea 6), Laguna (línea 6).  Renfe: Laguna (línea C5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cee8fa983e12110VgnVCM1000000b205a0aRCRD";"ALHAMBRA";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28047";"1";"LOS CARMENES";"10";"LATINA";"436803";"4472710";"40.402609950505315";"-3.7447406439125555";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
10923929;"Instalación Deportiva Municipal Básica Jardines Enrique Herreros";"";"";"Mini baloncesto  Acceso libre.";"Metro: Islas Filipinas (línea 7), Canal (líneas 2 y 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1aa8cde26f7d9610VgnVCM1000001d4a900aRCRD";"BRAVO MURILLO";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28003";"6";"VALLEHERMOSO";"7";"CHAMBERI";"440261";"4476761";"40.43935627177327";"-3.704371546221416";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4563407;"Instalación Deportiva Municipal Básica Jardines Las Águilas";"";"De septiembre a mayo, de 9 a 22 horas De junio a agosto, de 9 a 23 horas";"Pista de fútbol sala Pista de baloncesto 3x3  Campo de minipitch Tenis de mesa  Acceso libre.";"Renfe: Las Águilas (línea C5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6c2ad4612e12110VgnVCM1000000b205a0aRCRD";"LAS AGUILAS";"AVENIDA";"V";"110";"";"";"";"CUBIERTA DE P.A.R.";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"435330";"4470790";"40.385197861740814";"-3.7619024102187755";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
4561139;"Instalación Deportiva Municipal Básica Jardines Vía Carpetana";"";"";"Pista de patinaje  Acceso libre.";"Metro: Carpetana (línea 6).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c89910d87c902110VgnVCM1000000b205a0aRCRD";"VIA CARPETANA";"CALLE";"V";"312";"";"";"";"";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"437024";"4471555";"40.392219847179696";"-3.7420291493259543";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
4542557;"Instalación Deportiva Municipal Básica Jardines de Bucaramanga";"";"";"2 pistas de baloncesto 3x3 2 pistas de bolos y petanca Pista de chito Tenis de mesa  Acceso libre.";"Metro: Mar de Cristal (líneas 4 y 8), San Lorenzo (línea 4).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b769fbdc8e61110VgnVCM1000000b205a0aRCRD";"BUCARAMANGA";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445851";"4480361";"40.47216617986823";"-3.6387819347036476";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
12038117;"Instalación Deportiva Municipal Básica Jardín Campo de la Paloma";"";"";"Pista de baloncesto Pista de bolos y petanca Rocódromo  Acceso libre.";"Metro: Miguel Hernández (línea 1).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=efde11cae53c8810VgnVCM1000001d4a900aRCRD";"CAMPO DE LA PALOMA";"JARDÍN";"T";"";"";"";"";"";"MADRID";"MADRID";"";"";"PALOMERAS SURESTE";"";"PUENTE DE VALLECAS";"445213";"4470681";"40.383948585048444";"-3.643869917365883";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
4527106;"Instalación Deportiva Municipal Básica Jardín Canarias";"";"";"Pista de bolos y petanca  Acceso libre.";"Metro: Palos de la Frontera (línea 3).  Renfe: Delicias (líneas C1 y C10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b06e4148dde0110VgnVCM1000000b205a0aRCRD";"CANARIAS";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28045";"6";"PALOS DE MOGUER";"2";"ARGANZUELA";"441052";"4472636";"40.40224012314781";"-3.694673997707994";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
50260373;"Instalación Deportiva Municipal Básica Jardín Carlos Matallanas";"";"";"Circuito de BMX pump track Pista de patinaje 2 pistas polideportivas Parque de calistenia  Acceso libre.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=636a08c0e550d910VgnVCM200000f921e388RCRD";"MUNTADAS";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"435298";"4469601";"40.37448283279439";"-3.7621605373217397";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
12017741;"Instalación Deportiva Municipal Básica Jardín Chico de la Eterna Sonrisa";"";"";"Parque de calistenia  Acceso libre.";"Metro: Alameda de Osuna (línea 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fab123eab8248810VgnVCM1000001d4a900aRCRD";"FUENTE DEL PAVO";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28042";"1";"ALAMEDA DE OSUNA";"21";"BARAJAS";"450338";"4478932";"40.45957494865393";"-3.5837443225037093";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Calistenia"
5701075;"Instalación Deportiva Municipal Básica Jardín Papelera Peninsular";"";"";"2 pistas de tenis 2 pistas de patinaje   Acceso libre.";"Metro: Pirámides (línea 5).  Renfe: Pirámides (línea C1 y C10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46864e10924d8210VgnVCM2000000c205a0aRCRD";"ARGANDA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"2";"ACACIAS";"2";"ARGANZUELA";"439886";"4472420";"40.40021085294591";"-3.7084051499449053";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasTenisBadminton"
4541324;"Instalación Deportiva Municipal Básica Jardín de Portugalete";"";"";"Pista de baloncesto  Acceso libre.";"Metro: Arturo Soria (línea 4).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e463c00a6a51110VgnVCM1000000b205a0aRCRD";"ULISES";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"444596";"4478732";"40.45739950911607";"-3.6534554216138133";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
50258519;"Instalación Deportiva Municipal Básica Jardín del Olmo Viejo";"";"";"Pista polideportiva cubierta  Acceso libre.";"Consulta los siguientes enlaces.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc730297e1bfc910VgnVCM100000891ecb1aRCRD";"TOMAS REDONDO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28033";"6";"VALDEFUENTES";"16";"HORTALEZA";"446739";"4480189";"40.47067970044653";"-3.6282820266140705";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
5941245;"Instalación Deportiva Municipal Básica Jazmín";"";"";"Pista polideportiva  Acceso libre.";"Metro: Pinar de Chamartín (líneas 1 y 4).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=054de22597bed210VgnVCM1000000b205a0aRCRD";"JAZMIN";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28033";"9";"COSTILLARES";"15";"CIUDAD LINEAL";"443455";"4481010";"40.477857576853";"-3.66709469156149";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4531170;"Instalación Deportiva Municipal Básica Jesús Aprendiz";"";"";"Pista de baloncesto Pista de fútbol sala  Acceso libre.";"Metro: Conde Casal (línea 6).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcf31cb097c01110VgnVCM1000000b205a0aRCRD";"ANTONIO DIAZ-CAÑABATE";"CALLE";"V";"9";"";"";"";"C/V ARIAS MONTANO";"MADRID";"MADRID";"28007";"6";"NIÑO JESUS";"3";"RETIRO";"442990";"4473396";"40.40922156877915";"-3.671905186964673";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaFutbolSala"
